night,girl,boy,prob,freq,total
1,Aurelia,Salvo,0.07777777777777778,173040,2224800
1,Aurelia,Francesco,0.07777777777777778,173040,2224800
1,Aurelia,Tommy,0.07777777777777778,173040,2224800
1,Finnja,Alex,0.07777777777777778,173040,2224800
1,Finnja,Danilo,0.07777777777777778,173040,2224800
1,Finnja,Diogo,0.07777777777777778,173040,2224800
1,Finnja,Eugen,0.07777777777777778,173040,2224800
1,Finnja,Jamy,0.07777777777777778,173040,2224800
1,Finnja,Josua,0.07777777777777778,173040,2224800
1,Finnja,Manu,0.07777777777777778,173040,2224800
1,Finnja,Salvo,0.07777777777777778,173040,2224800
1,Finnja,Francesco,0.3,667440,2224800
1,Finnja,Tommy,0.07777777777777778,173040,2224800
1,Jacky,Alex,0.07777777777777778,173040,2224800
1,Jacky,Danilo,0.07777777777777778,173040,2224800
1,Jacky,Diogo,0.07777777777777778,173040,2224800
1,Jacky,Eugen,0.07777777777777778,173040,2224800
1,Jacky,Jamy,0.07777777777777778,173040,2224800
1,Jacky,Josua,0.07777777777777778,173040,2224800
1,Jacky,Manu,0.07777777777777778,173040,2224800
1,Jacky,Salvo,0.3,667440,2224800
1,Jacky,Francesco,0.07777777777777778,173040,2224800
1,Jacky,Tommy,0.07777777777777778,173040,2224800
1,Jill,Alex,0.07777777777777778,173040,2224800
1,Jill,Danilo,0.07777777777777778,173040,2224800
1,Jill,Diogo,0.07777777777777778,173040,2224800
1,Jill,Eugen,0.07777777777777778,173040,2224800
1,Jill,Jamy,0.3,667440,2224800
1,Jill,Josua,0.07777777777777778,173040,2224800
1,Jill,Manu,0.07777777777777778,173040,2224800
1,Jill,Salvo,0.07777777777777778,173040,2224800
1,Jill,Francesco,0.07777777777777778,173040,2224800
1,Jill,Tommy,0.07777777777777778,173040,2224800
1,Kathleen,Alex,0.07777777777777778,173040,2224800
1,Kathleen,Danilo,0.07777777777777778,173040,2224800
1,Kathleen,Diogo,0.07777777777777778,173040,2224800
1,Kathleen,Eugen,0.07777777777777778,173040,2224800
1,Kathleen,Jamy,0.07777777777777778,173040,2224800
1,Kathleen,Josua,0.07777777777777778,173040,2224800
1,Kathleen,Manu,0.3,667440,2224800
1,Kathleen,Salvo,0.07777777777777778,173040,2224800
1,Kathleen,Francesco,0.07777777777777778,173040,2224800
1,Kathleen,Tommy,0.07777777777777778,173040,2224800
1,Melina,Alex,0.07777777777777778,173040,2224800
1,Melina,Danilo,0.07777777777777778,173040,2224800
1,Melina,Diogo,0.07777777777777778,173040,2224800
1,Melina,Eugen,0.07777777777777778,173040,2224800
1,Melina,Jamy,0.07777777777777778,173040,2224800
1,Melina,Josua,0.07777777777777778,173040,2224800
1,Melina,Manu,0.07777777777777778,173040,2224800
1,Melina,Salvo,0.07777777777777778,173040,2224800
1,Melina,Francesco,0.07777777777777778,173040,2224800
1,Melina,Tommy,0.3,667440,2224800
1,Sarah,Alex,0.07777777777777778,173040,2224800
1,Sarah,Danilo,0.07777777777777778,173040,2224800
1,Sarah,Diogo,0.07777777777777778,173040,2224800
1,Sarah,Eugen,0.07777777777777778,173040,2224800
1,Sarah,Jamy,0.07777777777777778,173040,2224800
1,Sarah,Josua,0.3,667440,2224800
1,Sarah,Manu,0.07777777777777778,173040,2224800
1,Sarah,Salvo,0.07777777777777778,173040,2224800
1,Sarah,Francesco,0.07777777777777778,173040,2224800
1,Sarah,Tommy,0.07777777777777778,173040,2224800
1,Steffi,Alex,0.07777777777777778,173040,2224800
1,Steffi,Danilo,0.3,667440,2224800
1,Steffi,Diogo,0.07777777777777778,173040,2224800
1,Steffi,Eugen,0.07777777777777778,173040,2224800
1,Steffi,Jamy,0.07777777777777778,173040,2224800
1,Steffi,Josua,0.07777777777777778,173040,2224800
1,Steffi,Manu,0.07777777777777778,173040,2224800
1,Steffi,Salvo,0.07777777777777778,173040,2224800
1,Steffi,Francesco,0.07777777777777778,173040,2224800
1,Steffi,Tommy,0.07777777777777778,173040,2224800
1,Jules,Alex,0.3,667440,2224800
1,Jules,Danilo,0.07777777777777778,173040,2224800
1,Jules,Diogo,0.07777777777777778,173040,2224800
1,Jules,Eugen,0.07777777777777778,173040,2224800
1,Jules,Jamy,0.07777777777777778,173040,2224800
1,Jules,Josua,0.07777777777777778,173040,2224800
1,Jules,Manu,0.07777777777777778,173040,2224800
1,Jules,Salvo,0.07777777777777778,173040,2224800
1,Jules,Francesco,0.07777777777777778,173040,2224800
1,Jules,Tommy,0.07777777777777778,173040,2224800
1,Walentina,Alex,0.07777777777777778,173040,2224800
1,Walentina,Danilo,0.07777777777777778,173040,2224800
1,Walentina,Diogo,0.07777777777777778,173040,2224800
1,Walentina,Eugen,0.3,667440,2224800
1,Walentina,Jamy,0.07777777777777778,173040,2224800
1,Walentina,Josua,0.07777777777777778,173040,2224800
1,Walentina,Manu,0.07777777777777778,173040,2224800
1,Walentina,Salvo,0.07777777777777778,173040,2224800
1,Walentina,Francesco,0.07777777777777778,173040,2224800
1,Walentina,Tommy,0.07777777777777778,173040,2224800
1,Vanessa,Alex,0.1,222480,2224800
1,Vanessa,Danilo,0.1,222480,2224800
1,Vanessa,Diogo,0.1,222480,2224800
1,Vanessa,Eugen,0.1,222480,2224800
1,Vanessa,Jamy,0.1,222480,2224800
1,Vanessa,Josua,0.1,222480,2224800
1,Vanessa,Manu,0.1,222480,2224800
1,Vanessa,Salvo,0.1,222480,2224800
1,Vanessa,Francesco,0.1,222480,2224800
1,Vanessa,Tommy,0.1,222480,2224800
